Date-Time,FC_V (V),FCT1 (C),H2P1 (B),DCDCV,FC_A (A),FCT2 (C),H2P2 (B),DCDCA,FC_W (W),FAN (%),Tank-P (B),DCDCW,ENERGY (Wh),BLW (%),Tank-T (C),BattV (V),Stasis_Select,IP(V),TP(V),No_of_Cell,Remark
11/14/25-13:53:41,75.09,25.10,0.45,XX.X,0.00,24.80,0.45,XX.X,0.0,9,0.0,XXXX.X,0,78,0.00,29.91,
11/14/25-13:53:41,74.74,25.10,0.49,XX.X,0.00,24.80,0.49,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:41,74.74,25.10,0.49,XX.X,0.00,24.80,0.49,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:41,75.09,25.10,0.45,XX.X,0.00,24.80,0.45,XX.X,0.0,9,0.0,XXXX.X,0,78,0.00,29.80,
11/14/25-13:53:41,75.09,25.10,0.45,XX.X,0.00,24.80,0.45,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:41,75.09,25.10,0.44,XX.X,0.00,24.80,0.44,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:41,75.09,25.10,0.44,XX.X,0.00,24.80,0.44,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:41,74.98,25.10,0.25,XX.X,0.00,24.80,0.20,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:42,74.74,25.10,0.49,XX.X,0.00,24.80,0.49,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:42,74.98,25.10,0.52,XX.X,0.00,24.80,0.52,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:42,74.98,25.10,0.52,XX.X,0.00,24.80,0.52,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:43,74.74,25.10,0.49,XX.X,0.00,24.80,0.49,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:44,74.74,25.10,0.49,XX.X,0.00,24.80,0.49,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:44,74.62,25.10,0.49,XX.X,0.00,24.80,0.48,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:45,74.62,25.10,0.48,XX.X,0.00,24.80,0.48,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:46,74.62,25.10,0.48,XX.X,0.00,24.80,0.48,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:47,74.62,25.10,0.48,XX.X,0.00,24.80,0.48,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:48,74.62,25.10,0.47,XX.X,0.00,24.80,0.47,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:49,74.50,25.10,0.47,XX.X,0.00,24.80,0.47,XX.X,0.0,9,0.0,XXXX.X,0,78,0.00,30.02,
11/14/25-13:53:49,74.50,25.10,0.47,XX.X,0.00,24.80,0.47,XX.X,0.0,9,0.0,XXXX.X,0,78,0.00,29.91,
11/14/25-13:53:50,74.50,25.10,0.47,XX.X,0.00,24.80,0.47,XX.X,0.0,9,0.0,XXXX.X,0,78,0.00,29.80,
11/14/25-13:53:51,74.62,25.10,0.47,XX.X,0.00,24.80,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:52,74.62,25.10,0.46,XX.X,0.00,24.80,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:53,74.62,25.10,0.46,XX.X,0.00,24.80,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:54,74.62,25.10,0.46,XX.X,0.00,24.80,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:54,74.50,25.10,0.46,XX.X,0.00,24.80,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:55,74.50,25.10,0.45,XX.X,0.00,24.80,0.45,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:56,74.50,25.10,0.45,XX.X,0.00,24.71,0.45,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:57,74.50,25.10,0.45,XX.X,0.00,24.71,0.45,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:58,74.50,25.10,0.45,XX.X,0.00,24.80,0.44,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:53:59,74.50,25.10,0.44,XX.X,0.00,24.71,0.44,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:54:00,74.38,25.10,0.44,XX.X,0.00,24.71,0.44,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:54:00,74.38,25.00,0.44,XX.X,0.00,24.71,0.44,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
11/14/25-13:54:06,74.38,25.00,0.44,XX.X,0.00,24.71,0.44,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
