Date-Time,FC_V (V),FCT1 (C),H2P1 (B),DCDCV,FC_A (A),FCT2 (C),H2P2 (B),DCDCA,FC_W (W),FAN (%),Tank-P (B),DCDCW,ENERGY (Wh),BLW (%),Tank-T (C),BattV (V),Stasis_Select,IP(V),TP(V),No_of_Cell,Remark
10/31/25-10:19:08,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:11,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:15,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:20,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:24,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:29,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:33,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:36,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:41,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:46,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:19:50,0.46,23.54,0.61,XX.X,0.00,23.34,0.00,XX.X,0.0,0,0.0,XXXX.X,0,0,0.00,30.13,
10/31/25-10:20:15,86.83,23.83,0.53,XX.X,0.00,23.44,0.53,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
10/31/25-10:20:17,86.47,23.83,0.53,XX.X,0.00,23.54,0.52,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:17,86.10,23.93,0.52,XX.X,0.00,23.54,0.52,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:18,85.86,23.93,0.52,XX.X,0.00,23.54,0.51,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:19,85.62,23.93,0.51,XX.X,0.00,23.54,0.51,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:20,85.38,23.93,0.50,XX.X,0.00,23.54,0.50,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:21,85.14,23.93,0.50,XX.X,0.00,23.54,0.50,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:21,85.14,23.93,0.50,XX.X,0.00,23.54,0.50,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:22,84.90,23.93,0.49,XX.X,0.00,23.54,0.49,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:23,84.66,23.93,0.49,XX.X,0.00,23.54,0.49,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:24,84.30,23.93,0.48,XX.X,0.00,23.54,0.48,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.02,
10/31/25-10:20:25,84.18,23.93,0.48,XX.X,0.00,23.54,0.48,XX.X,0.0,9,0.0,XXXX.X,0,78,0.00,30.02,
10/31/25-10:20:25,84.18,23.93,0.48,XX.X,0.00,23.54,0.48,XX.X,0.0,9,0.0,XXXX.X,0,78,0.00,30.02,
10/31/25-10:20:26,83.82,23.93,0.47,XX.X,0.00,23.54,0.47,XX.X,0.0,9,0.0,XXXX.X,0,78,0.00,29.91,
10/31/25-10:20:27,83.69,23.93,0.47,XX.X,0.00,23.54,0.47,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:28,83.45,23.93,0.47,XX.X,0.00,23.54,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:29,83.33,23.93,0.46,XX.X,0.00,23.54,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:29,83.21,23.93,0.46,XX.X,0.00,23.54,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
10/31/25-10:20:30,82.97,23.93,0.46,XX.X,0.00,23.54,0.46,XX.X,0.0,9,0.0,XXXX.X,0,28,0.00,30.13,
